tweet_id,orig_tweet,label,author_id,lang,tweet,vader,vader_category,textblob,textblob_category,bayes_category
5.18e+17,"the craziest camera trap photos from africa.

http://t.co/mx27jeruh1

#genet #critters #rhino #buffalo",0,15137670.0,en,"the craziest camera trap photos from africa.



#genet #critters #rhino #buffalo",-0.3612,-1,0.0,0,0
8.76e+17,rt @simonbloch1: leave our rhinos and elephants alone!!!!! @projectrhinokzn @1moregeneration  @wildlifeatheart  @ahuebschle @iapf  @working…,1,148972672.0,en,  leave our rhinos and elephants alone!!!!!         ,-0.3331,-1,0.0,0,-1
6.32e+17,south africa counts carcasses as rhino poaching surges (from @ap) http://t.co/oz0ludl0iv,0,95151374.0,en,south africa counts carcasses as rhino poaching surges (from  ,0.0,0,0.0,0,-1
7.76e+17,"audience survey: if given the chance, what question would you most like to ask a rhino poacher? #rhinohorn #poaching https://t.co/dmdhnyzcpq",0,213831149.0,en,"audience survey: if given the chance, what question would you most like to ask a rhino poacher? #rhinohorn #poaching ",0.5849,1,0.5,1,0
9.91e+17,rt @citysfelephants: @cites @chinadialogue when will killing and poaching of #elephants and #rhinos  really stopped #cites ? #extinctionisf…,0,35010503.0,en,    when will killing and poaching of #elephants and #rhinos  really stopped #cites ? #extinctionisf…,-0.7645,-1,0.2,1,-1
1.73e+17,rhino horn smugglers caught in us | care2 healthy living http://t.co/iiquqhhi,0,17156064.0,en,rhino horn smugglers caught in us | care2 healthy living ,0.0772,1,0.5,1,0
1.03e+18,"rt @asw2belle: @pdchina sadly, it is china demand that decimates our elephants and rhinos! if u can change your demand and end it forever t…",0,485958942.0,en,"   sadly, it is china demand that decimates our elephants and rhinos! if u can change your demand and end it forever t…",-0.6239,-1,-0.625,-1,-1
1.32e+17,photo: oldparasitesingle: those rhino horns are supposed to keep half a billion superstitious asian dicks... http://t.co/0d1athb6,0,21536937.0,en,photo: oldparasitesingle: those rhino horns are supposed to keep half a billion superstitious asian dicks... ,0.0,0,-0.08333333333333333,-1,0
3.82e+17,"rt @bbcworld: ""group of 14 artificially bred panda cubs put on display in china."" let's eat them like the chinese eat our rhino horns, etc.",0,142065407.0,en,"  group of 14 artificially bred panda cubs put on display in china. lets eat them like the chinese eat our rhino horns, etc.",0.3612,1,-0.3,-1,0
9.7e+17,last male northern white rhino takes a walk despite illness https://t.co/vkpxpxtruo via @10tv,0,240786005.0,en,last male northern white rhino takes a walk despite illness  via ,0.3089,1,0.0,0,-1
9.56e+17,time to convince the chinese the rhino horns they are buying as contraband is nothing more than the nails in... https://t.co/sdovq6sm81,0,1442844684.0,en,time to convince the chinese the rhino horns they are buying as contraband is nothing more than the nails in... ,0.25,1,0.25,1,0
1.32e+18,"sharing this again, because #adorableanimals are personally very #calming for me: #icymi: #stressed about the #electionresults2020? check out the @okczoo's #cute #new #baby rhino - and then #vote on her name. see her #adorable face! #cuteanimals  https://t.co/kpuydsirvk",0,32206198.0,en,"sharing this again, because #adorableanimals are personally very #calming for me: #icymi: #stressed about the #electionresults2020? check out the  #cute #new #baby rhino - and then #vote on her name. see her #adorable face! #cuteanimals  ",0.4753,1,0.3653409090909091,1,1
9.69e+17,rt @mongabayorg: javan rhino population holds steady amid ever-present peril: https://t.co/crtsozrn2t https://t.co/g43x1c82or,1,258025492.0,en,  javan rhino population holds steady amid ever-present peril:  ,-0.4019,-1,0.16666666666666666,1,1
1.09e+18,"as grim as the world looks and feels sometimes, we can't lose sight of the good, like the hardworking people saving rhinos from extinction: @rhinosirf @helpingrhinos @russellrhino_ 

donate if you can spare it. every bit counts to save these magnificent animals.💙",0,9.679291349943378e+17,en,"as grim as the world looks and feels sometimes, we cant lose sight of the good, like the hardworking people saving rhinos from extinction:    

donate if you can spare it. every bit counts to save these magnificent animals.💙",0.8767,1,0.2333333333333333,1,0
9.11e+17,"🦏on #worldrhinoday, we are honored to receive the prestigious edward h. bean award presented by @zoos_aquariums for our white rhino program! https://t.co/kzl382zimq",0,18106847.0,en,"🦏on #worldrhinoday, we are honored to receive the prestigious edward h. bean award presented by  for our white rhino program! ",0.8221,1,0.0,0,0
1.08e+18,"2-year-old falls into rhino exhibit at florida zoo; child, mother taken to hospital https://t.co/hv8m9i8fbx https://t.co/ssgbnktb5t",-1,15922892.0,en,"2-year-old falls into rhino exhibit at florida zoo; child, mother taken to hospital  ",0.0,0,0.0,0,-1
1.19e+18,"@groucidjamila rhino poaching is a complex problem. the chinese and vietnamese know that they are the largest consumers of rhino horn, they don't care. reported by rhino horn consumers. it is a widely held conclusion that posting sympathy clips or violent clips have little effect.",0,9.738663587054756e+17,en," rhino poaching is a complex problem. the chinese and vietnamese know that they are the largest consumers of rhino horn, they dont care. reported by rhino horn consumers. it is a widely held conclusion that posting sympathy clips or violent clips have little effect.",-0.7736,-1,-0.2775,-1,1
5.82e+16,(news release) the zoo sends 4-year-old rhino zuri to oregon zoo - and she arrived safe and sound: http://bit.ly/eqt6ug,0,18359352.0,en,(news release) the zoo sends 4-year-old rhino zuri to oregon zoo - and she arrived safe and sound: ,0.4404,1,0.45,1,0
9.81e+16,cawt reports 200 rhinos killed during 1st half of 2011 http://ow.ly/5se5u,-1,43194755.0,en,cawt reports 200 rhinos killed during 1st half of 2011 ,-0.6705,-1,-0.18333333333333335,-1,-1
1.03e+18,meet a baby endangered eastern black rhino - national geographic https://t.co/dctfamyj5o,0,19130934.0,en,meet a baby endangered eastern black rhino - national geographic ,0.0,0,-0.16666666666666666,-1,1
9.33e+17,president of south africa: stop the killing of the black rhino! - sign the petition! https://t.co/5bcx2gz2bo via @change,1,1086614858.0,en,president of south africa: stop the killing of the black rhino! - sign the petition!  via ,-0.8011,-1,-0.26041666666666663,-1,1
1.02e+18,"rhino poachers eaten by lions on south african game reserve 
no sad news here except missing the trump ""big game hunters"" bodies, am i bad?https://t.co/linqdbnj9k via @nbcnews",0,7.983601565599827e+17,en,"rhino poachers eaten by lions on south african game reserve 
no sad news here except missing the trump big game hunters bodies, am i bad? via ",-0.875,-1,-0.2071428571428571,-1,0
1.27e+18,"rt @clevezoosociety: “the daniel maltz rhino reserve is a significant enhancement to our zoo, providing more space and complexity for our h…",0,9.67473354620928e+17,en,"  “the daniel maltz rhino reserve is a significant enhancement to our zoo, providing more space and complexity for our h…",0.2023,1,0.4375,1,0
8.42e+17,#thai customs sizes #rhino horns worth $5 million. https://t.co/kxpnuivrqi,0,298728900.0,en,#thai customs sizes #rhino horns worth $5 million. ,0.2263,1,0.3,1,-1
1.29e+18,"rhino in san diego pregnant, could help save subspecies https://t.co/bq9ve4t9ki via @physorg_com",0,9.738663587054756e+17,en,"rhino in san diego pregnant, could help save subspecies  via ",0.7096,1,0.3333333333333333,1,1
2.32e+17,rt @abramjee: well done @tracker_sa -supporting fight again rhino poaching. looking forward to your company name on the #rage board http ...,1,177362867.0,en,  well done  -supporting fight again rhino poaching. looking forward to your company name on the #rage board http ...,0.34,1,0.25,1,1
2.73e+17,good: “@nikela_wildlife: #southafrica: more arrests in klipkopspruit farm #rhino poaching incident | @scoopit http://t.co/m7bgxdbw”,0,428322448.0,en,good: “ #southafrica: more arrests in klipkopspruit farm #rhino poaching incident |  ,-0.0754,-1,0.6,1,0
1.1e+18,rt @kinhuiphotog: new rhino habitat at san antonio zoo offers expanded interactive environment https://t.co/ydqjklv7kr,0,13323862.0,en,  new rhino habitat at san antonio zoo offers expanded interactive environment ,0.0,0,0.11818181818181818,1,1
1.2e+18,"malawi does not release its rhino population numbers for security reasons, but hopefully these 17 rhinos acclimate well and help bolster this population.
https://t.co/aagjohymem",0,9366272.0,en,"malawi does not release its rhino population numbers for security reasons, but hopefully these 17 rhinos acclimate well and help bolster this population.
",0.8873,1,0.0,0,0
1.49e+18,"the kruger national park has a major rhino-poaching crisis, but that’s just one of many mounting problems — and it’s extremely worrying.'
#krugernationalpark #southafrica
https://t.co/xyhrzsplm3",0,869959916.0,en,"the kruger national park has a major rhino-poaching crisis, but that’s just one of many mounting problems — and it’s extremely worrying.
#krugernationalpark #southafrica
",-0.8638,-1,0.14583333333333334,1,0
7.82e+17,add your name: tell cites you support bans on ivory and rhino horn. https://t.co/0inmoei9cw,1,59978456.0,en,add your name: tell cites you support bans on ivory and rhino horn. ,0.4019,1,0.0,0,1
8.42e+17,vietnam seizes 100 kgs of rhino horn from kenya - vietnam police seized more than 100 kilograms of rhino horn s... https://t.co/fvb4ypx2v5,0,2543982944.0,en,vietnam seizes 100 kgs of rhino horn from kenya - vietnam police seized more than 100 kilograms of rhino horn s... ,0.0,0,0.5,1,1
4.35e+17,rhinos desperately need our help. extinction is just around the corner.  please sign and rt.  http://t.co/d1zwfsgrgr,1,838178732.0,en,rhinos desperately need our help. extinction is just around the corner.  please sign and .  ,0.34,1,-0.6,-1,1
9.48e+17,"3 lions, 2 leopards, 2 cape buffaloes, 1 giraffe, 1 spotted hyena, 1 white rhino, and 1 helmeted guinea fowl!
our 2017 top nine shots!
.
seen on safari with outdoor africa in 2017!!!
#outdoorafrica #2017topnine https://t.co/h7yfqekwis https://t.co/hragcdrsbb",0,8.143037695298724e+17,en,"3 lions, 2 leopards, 2 cape buffaloes, 1 giraffe, 1 spotted hyena, 1 white rhino, and 1 helmeted guinea fowl!
our 2017 top nine shots!
.
seen on safari with outdoor africa in 2017!!!
#outdoorafrica #2017topnine  ",0.453,1,0.5,1,0
6.44e+17,"rt @louisa1000: #worldrhinoday on 22nd sept
did you know a rhino is brutally killed every 8 hours because of its horn
#killthetrade http://…",-1,42920554.0,en,"  #worldrhinoday on 22nd sept
did you know a rhino is brutally killed every 8 hours because of its horn
#killthetrade ",-0.8591,-1,-0.2,-1,-1
7.12e+17,enact legislation outlawing ivory and rhino horn trade in massachusetts https://t.co/gtoiqur1dv via @change,1,366374544.0,en,enact legislation outlawing ivory and rhino horn trade in massachusetts  via ,0.0,0,0.0,0,1
8.71e+17,wild animal posters vintage elephant tiger lion polar bear hippo camel rhino art  large 18x24 inch vintage https://t.co/kjfxpqbpog via @etsy,0,164414076.0,en,wild animal posters vintage elephant tiger lion polar bear hippo camel rhino art  large 18x24 inch vintage  via ,0.0,0,0.07698412698412699,1,0
8.91e+17,fingers crossed the synthetic rhino horns take over the market.,0,436904651.0,en,fingers crossed the synthetic rhino horns take over the market.,0.0,0,0.0,0,0
1.03e+17,stop the maddness! elephant and rhino poaching 'is driven by china's economic boom' http://t.co/ho9xuy8 via @guardian,0,34607069.0,en,stop the maddness! elephant and rhino poaching is driven by chinas economic boom  via ,-0.3595,-1,0.2,1,0
6.42e+17,"uma thurman helps save endangered white rhino, calf in south africa http://t.co/kov7bfgotp",0,20180101.0,en,"uma thurman helps save endangered white rhino, calf in south africa ",0.7003,1,0.0,0,1
1.01e+18,new story on npr: scientists hope lab-grown embryos can save rhino species from extinction https://t.co/sm8hqeo0yb,0,2965089676.0,en,new story on npr: scientists hope lab-grown embryos can save rhino species from extinction ,0.7269,1,0.13636363636363635,1,0
1.02e+18,rt @fox9: pride of lions kill suspected rhino poachers on game preserve https://t.co/hgnqcgwwdk,0,58592003.0,en,  pride of lions kill suspected rhino poachers on game preserve ,-0.6369,-1,-0.4,-1,0
2.22e+17,the world's #rhinos are being hunted to extinction—and the #eu can save them. sign the urgent @avaaz petition: http://t.co/drx1n3c,1,177362867.0,en,the worlds #rhinos are being hunted to extinction—and the #eu can save them. sign the urgent  petition: ,0.6124,1,0.0,0,-1
5.67e+17,"(1/2) sick @protect_wldlife: another statistic, another #rhino dying after yet another vicious poaching attack!! #killthetrade @rickygervais",-1,2789972546.0,en,"(1/2) sick  another statistic, another #rhino dying after yet another vicious poaching attack!! #killthetrade ",-0.8585,-1,-0.8571428571428572,-1,-1
1.47e+18,rt @sonyanetbatgirl: @sebgorka @dancrenshawtx #tiger woman with a #rhino    am i at the zoo?,0,1613461544.0,en,    #tiger woman with a #rhino    am i at the zoo?,0.0,0,0.0,0,1
1.17e+18,trophy hunter who paid $400g for rhino kill allowed to import remains by trump admin - nbc news https://t.co/h1j4az8tae,0,1329606048.0,en,trophy hunter who paid $400g for rhino kill allowed to import remains by trump admin - nbc news ,-0.6908,-1,0.0,0,-1
1.17e+18,"kill all rhino poachers with american ar- assault guns.

deliver the tx hounds to me for some lovin’ 💕 https://t.co/h2jsle5d5b",0,4840761803.0,en,"kill all rhino poachers with american ar- assault guns.

deliver the tx hounds to me for some lovin’ 💕 ",-0.7906,-1,0.0,0,0
1.04e+18,"harapan is closer to fulfilling his mission to mate to help save his critically endangered species! he has been introduced to ratu, an 18 yr old female that has already given birth to two calves (sired by his brother, andalas). learn more: https://t.co/krknrj1vk9 #hopeforharry https://t.co/qvtb38hxkg",1,19040451.0,en,"harapan is closer to fulfilling his mission to mate to help save his critically endangered species! he has been introduced to ratu, an 18 yr old female that has already given birth to two calves (sired by his brother, andalas). learn more:  #hopeforharry ",0.7345,1,0.15,1,1
9.54e+17,"rt @uoregon: poisoned water. dead rhinos. butchered elephants.
what jess kokkeler learned in a uo classroom
helps rangers battle wildlife p…",0,374004177.0,en,"  poisoned water. dead rhinos. butchered elephants.
what jess kokkeler learned in a uo classroom
helps rangers battle wildlife p…",-0.8176,-1,-0.2,-1,0
1.28e+18,"posted withregram • @helpingrhinos today is the day for you to 'meet our rhino orphans'. join us live on across social media at 11:30 uk / 12:30 south africa on the following platforms:
facebook:… https://t.co/uo1ymb9m8v",0,7.250474518207814e+17,en,"posted withregram •  today is the day for you to meet our rhino orphans. join us live on across social media at 11:30 uk / 12:30 south africa on the following platforms:
facebook:… ",0.296,1,0.05656565656565656,1,0
9.54e+17,zimbabwe poacher gets 10 years for killing 2 black #rhino - https://t.co/v9ah1bt9f9,0,9366272.0,en,zimbabwe poacher gets 10 years for killing 2 black #rhino - ,-0.6597,-1,-0.16666666666666666,-1,-1
4.88e+17,"@jlg1962 if u look closely, it looks like an elephant-rhino hybrid. people are very sensitive 2 #poaching. yes knee-jerk reaction.",0,1945760131.0,en," if u look closely, it looks like an elephant-rhino hybrid. people are very sensitive 2 #poaching. yes knee-jerk reaction.",0.6666,1,0.13,1,0
1.17e+18,"get yours on order today @undaunteda proceeds will go to @helpingrhinos 💖🦏💖 follow the link in my bio to donate today! @pedalingagainst 
rhinos need our help now more than ever ✌🏻💖🦏#pedalingagainstpoaching… https://t.co/sfihzucnbp",1,7.250474518207814e+17,en,"get yours on order today  proceeds will go to  💖🦏💖 follow the link in my bio to donate today!  
rhinos need our help now more than ever ✌🏻💖🦏#pedalingagainstpoaching… ",0.4574,1,0.5,1,1
2.05e+17,rt @zeenews: 220 rhinos killed in south africa this year: at least 220 endangered rhinos were killed by poachers for their ho... http:// ...,-1,177362867.0,en,  220 rhinos killed in south africa this year: at least 220 endangered rhinos were killed by poachers for their ho... http:// ...,-0.875,-1,-0.2333333333333333,-1,-1
9.14e+17,#rhinofriday enjoy watching this video of rhino poaching survivor thandi's calf colin at seven months. did you... https://t.co/dmyg8izonw,0,301363649.0,en,#rhinofriday enjoy watching this video of rhino poaching survivor thandis calf colin at seven months. did you... ,0.6908,1,0.4,1,1
6.7e+17,domestic #rhino horn trade ban lifted https://t.co/vnubxeq3m0 #rhino #rhinopoaching #rhinohorn https://t.co/geu3fqw98d,0,23061112.0,en,domestic #rhino horn trade ban lifted  #rhino #rhinopoaching #rhinohorn ,-0.5574,-1,0.0,0,0
7.79e+17,happy world rhino day! did you know the greater one-horned rhino has a total of 28 teeth. four… https://t.co/7uwjfupvb8,1,16910448.0,en,happy world rhino day! did you know the greater one-horned rhino has a total of 28 teeth. four… ,0.7574,1,0.5,1,1
1.31e+18,"happy #worldrhinoday!

spotting a critically endangered white rhino in the wild is truly a sight to behold. but why are there so few of them and what's being done to protect this amazing species? https://t.co/g88kkrrd8o https://t.co/1yt3goc7vv",1,8283082.0,en,"happy #worldrhinoday!

spotting a critically endangered white rhino in the wild is truly a sight to behold. but why are there so few of them and whats being done to protect this amazing species?  ",0.9354,1,0.25000000000000006,1,1
4.81e+17,rt @bayonnebernie: #tweetnewsbeat baby rhino 'cries inconsolably' after mom killed http://t.co/3ihecegyhe via @azcentral,-1,22846618.0,en,  #tweetnewsbeat baby rhino cries inconsolably after mom killed  via ,-0.802,-1,-0.2,-1,-1
7.99e+17,rt @newsweek: a south african minister is denying allegations of ties to the illegal rhino horn trade https://t.co/dj4btrckpt https://t.co/…,0,4839064522.0,en,  a south african minister is denying allegations of ties to the illegal rhino horn trade  ,-0.7184,-1,-0.25,-1,0
7.8e+17,"desperate times, necessary measures..6 rhinos lost in kzn on #worldrhinoday alone! https://t.co/exvr3myffg  @rhinogoddess @stoprhinopoach",-1,9366272.0,en,"desperate times, necessary measures..6 rhinos lost in kzn on #worldrhinoday alone!    ",-0.7088,-1,-0.3,-1,-1
8.5e+17,african wildlife foundation decries ruling on south africa’s rhino horn trade ban | african wildlife foundation https://t.co/p0i3yqjaed,0,7.757733741067305e+17,en,african wildlife foundation decries ruling on south africa’s rhino horn trade ban | african wildlife foundation ,-0.5574,-1,0.0,0,0
3.59e+17,unusual measures to save endangered sumatran rhino - cbs news video http://t.co/89eaynagmk #rhinocrisis,0,19040451.0,en,unusual measures to save endangered sumatran rhino - cbs news video  #rhinocrisis,0.4939,1,0.2,1,0
1.02e+18,alleged rhino poachers mauled to death by lions  https://t.co/abktx2sdxj https://t.co/mysvxwfyu1,0,2921854485.0,en,alleged rhino poachers mauled to death by lions   ,-0.5994,-1,-0.1,-1,0
1.06e+18,rt @bbcworld: rhino horn: alarm as china eases 25-year ban on rhino and tiger parts https://t.co/f2zzjlkt53,0,2800686536.0,en,  rhino horn: alarm as china eases 25-year ban on rhino and tiger parts ,-0.5719,-1,0.0,0,-1
7.98e+17,rt @rebeccalatham: south africa: outrage over widespread rhino horn poaching https://t.co/8eic0ycqvq,-1,105592017.0,en,  south africa: outrage over widespread rhino horn poaching ,-0.5106,-1,0.0,0,-1
1.02e+18,eight of 14 rhinos die after move to kenyan national park https://t.co/aotyr7vygz,-1,7.655111207234682e+17,en,eight of 14 rhinos die after move to kenyan national park ,-0.5994,-1,0.0,0,-1
6.58e+17,.@rickygervais wild-caught #rhinos exported 2 #china texas next? never! #demandappendix1 blocks rhino exports #cop17 https://t.co/mwmi1wxtmr,0,575112272.0,en,. wild-caught #rhinos exported 2 #china texas next? never! #demandappendix1 blocks rhino exports #cop17 ,0.2401,1,0.0,0,0
6.19e+17,islands in focus: javan rhino population declines in tnuk https://t.co/6w8f6j5xds via @sharethis,-1,2835156525.0,en,islands in focus: javan rhino population declines in tnuk  via ,0.0,0,0.0,0,-1
9.34e+17,will stem cells bring rhino back from brink of extinction? https://t.co/jjdqczejsf https://t.co/dovvtig3d0,0,14148802.0,en,will stem cells bring rhino back from brink of extinction?  ,0.0,0,0.0,0,1
5.16e+17,rt @cannedlion: anyone stupid enough to think that legalising the trade in rhino horn will save rhino should read this  http://t.co/1fs0wk0…,-1,216191544.0,en,  anyone stupid enough to think that legalising the trade in rhino horn will save rhino should read this  ,-0.0516,-1,-0.39999999999999997,-1,-1
1.12e+18,suspected rhino poacher killed by elephant then eaten by lions in south africa https://t.co/jsew5prumd https://t.co/gw1imwpknh,0,23517712.0,en,suspected rhino poacher killed by elephant then eaten by lions in south africa  ,-0.7506,-1,-0.2,-1,0
1.01e+18,suspected rhino poachers killed by lions at south african reserve https://t.co/arkywt91ce,0,8.855822796151562e+17,en,suspected rhino poachers killed by lions at south african reserve ,-0.7506,-1,-0.1,-1,0
1.21e+18,"@greenleejw @historymuppet ...colleagues, working environment, etc. i'm not affiliated there anymore, but i think they'd love to hear from someone like you. they had researchers there working on the rhino horn trade so eels would be a good addition! some publications frm the group: 
https://t.co/9syaz3yzqa",0,13202482.0,en,"  ...colleagues, working environment, etc. im not affiliated there anymore, but i think theyd love to hear from someone like you. they had researchers there working on the rhino horn trade so eels would be a good addition! some publications frm the group: 
",0.9348,1,0.6875,1,0
1.04e+18,rhino ranger returns to stop the demand for rhino horn in vietnam https://t.co/hvowo2mfst https://t.co/6pcde0q6jj,0,15144184.0,en,rhino ranger returns to stop the demand for rhino horn in vietnam  ,-0.4019,-1,0.0,0,0
5.85e+17,drones used to stop elephant and rhino poachers in africa http://t.co/walnamlgo3,0,72749923.0,en,drones used to stop elephant and rhino poachers in africa ,-0.296,-1,0.0,0,0
8.83e+17,"india’s assam state moves to fast track trials for wildlife crime' #rhino #stoprhinopoaching 
https://t.co/rn9q47w2o2",0,869959916.0,en,"india’s assam state moves to fast track trials for wildlife crime #rhino #stoprhinopoaching 
",-0.5423,-1,0.2,1,1
1.17e+18,rt @cat_kapow: 👿chinese government want to reauthorize trade for “medical research or healing”. yet there is no scientific evidence that an…,0,468732172.0,en,  👿chinese government want to reauthorize trade for “medical research or healing”. yet there is no scientific evidence that an…,-0.2263,-1,0.0,0,-1
2.16e+17,white rhino born in israel zoo #aolon http://t.co/bphtlfqs via @aol,1,23328623.0,en,white rhino born in israel zoo #aolon  via ,0.0,0,0.0,0,1
6.95e+17,rt @rhinosirf: video shows moment baby rhino chases birds around national park https://t.co/ynragdzfku via @travelmail,0,2515840625.0,en,  video shows moment baby rhino chases birds around national park  via ,0.0,0,0.0,0,1
1.35e+18,"toshi, oldest eastern black rhino in north america, dies at zoo miami https://t.co/1hkm9oc4wb",-1,166488367.0,en,"toshi, oldest eastern black rhino in north america, dies at zoo miami ",0.0,0,-0.16666666666666666,-1,-1
1.51e+18,@rhino_mama hey mama how is your manuscript coming along i want to know all about it and encourage you to keep up the fight to save rhinos and target your writing to the vietnames and chinese who are the largest consumers of rhino horn. https://t.co/rzhfo2muar,1,9.738663587054756e+17,en, hey mama how is your manuscript coming along i want to know all about it and encourage you to keep up the fight to save rhinos and target your writing to the vietnames and chinese who are the largest consumers of rhino horn. ,0.6369,1,0.0,0,1
6.46e+17,"retweeted reveznexus (@reveznexus):

rhinos with cameras hidden in their horns could prevent poaching... http://t.co/jdaafegzrw",0,34155255.0,en,"retweeted reveznexus (

rhinos with cameras hidden in their horns could prevent poaching... ",0.0258,0,-0.16666666666666666,-1,0
1.56e+18,"@concstudies @northmantrader yes, there are no rhino’s in the west",0,7.68934070256595e+17,en,"  yes, there are no rhino’s in the west",0.128,1,0.0,0,-1
1.03e+18,"rhino, from the series, land of nothingness by maroesjka lavigne via /r/wildlifephotography https://t.co/64vutfblbx",0,76655343.0,en,"rhino, from the series, land of nothingness by maroesjka lavigne via /r/wildlifephotography ",0.0,0,0.0,0,0
1.43e+18,"""matt welte at steele rhino was fantastic."" says alex on google, via summitwebmarketing https://t.co/po6iucjmzx",0,2255165954.0,en,"matt welte at steele rhino was fantastic. says alex on google, via summitwebmarketing ",0.5574,1,0.4,1,0
5.89e+17,"texas hunter: i'll save black rhinos by killing one: corey knowlton is, at last, moving forward wit... http://t.co/qktl5teves (via @cnn)",-1,2584619299.0,en,"texas hunter: ill save black rhinos by killing one: corey knowlton is, at last, moving forward wit...  (via ",-0.6124,-1,-0.2222222222222222,-1,-1
1.13e+18,happy mother's day! learn about what great moms rhinos are ... #thelastrhino #ayubu #rhinomomsrule https://t.co/igkeu6nmld,1,1.0274122324167802e+18,en,happy mothers day! learn about what great moms rhinos are ... #thelastrhino #ayubu #rhinomomsrule ,0.8439,1,0.9,1,1
5.71e+17,could 3d bioprinted rhino horn alternative save the world’s rhinoceros population http://t.co/zn0dy5jxy4 http://t.co/4ra6zcdj8t,0,1949322637.0,en,could 3d bioprinted rhino horn alternative save the world’s rhinoceros population  ,0.4939,1,0.0,0,0
5.79e+17,@extinctsymbol @extinction_ops “@annamaijai: the last 3 of the world's rarest rhinos are unable to breed http://t.co/dybg0yorfk #extinction”,0,122323989.0,en,  “ the last 3 of the worlds rarest rhinos are unable to breed  #extinction”,0.0,0,-0.25,-1,-1
7.8e+17,".@cites @un in honor of world #rhinoday , please list rhino on appendix 1 #extinctionisforever #shame #savetherhino https://t.co/8xz4tlxpbs",1,3251697792.0,en,".  in honor of world #rhinoday , please list rhino on appendix 1 #extinctionisforever #shame #savetherhino ",0.6705,1,0.0,0,1
1.19e+18,@savetherhino @stoprhinopoach @rhino_jo @wwfsouthafrica @projectrhinokzn @sapoliceservice @sanparksknp a fitting end!,1,454092288.0,en,       a fitting end!,0.0,0,0.625,1,1
1261859286.0,http://twitpic.com/1qyrt - the very rare sumatran rhino. we had a behind the scenes close encounter at the zoo.,0,17914835.0,en, - the very rare sumatran rhino. we had a behind the scenes close encounter at the zoo.,0.0,0,-0.0050000000000000044,0,0
4.23e+17,rt @rhinosirf: white rhino calf http://t.co/eumt0ksjez,0,38246445.0,en,  white rhino calf ,0.0,0,0.0,0,1
1.22e+18,researchers create new embryo of nearly extinct rhino species https://t.co/fwwymlcyfe,0,16664681.0,en,researchers create new embryo of nearly extinct rhino species ,0.2732,1,-0.13181818181818183,-1,1
1.08e+18,child hospitalized after falling into rhino exhibit at florida zoo https://t.co/yie33xwkir https://t.co/tqqfnfp2zz,0,9763482.0,en,child hospitalized after falling into rhino exhibit at florida zoo  ,-0.1531,-1,0.0,0,0
9.52e+17,"indonesian ex-soldier among three jailed for illegal trade in sumatran rhino, tiger parts https://t.co/1tpb3vsc6d via @mongabay",0,17156064.0,en,"indonesian ex-soldier among three jailed for illegal trade in sumatran rhino, tiger parts  via ",-0.7783,-1,-0.5,-1,0
8.35e+17,"""in a brutal manifestation of how out of control the rhino situation is in south africa, thula thula rhino... https://t.co/ecpwhyr5mm",0,2969633337.0,en,"in a brutal manifestation of how out of control the rhino situation is in south africa, thula thula rhino... ",-0.6249,-1,-0.875,-1,0
7.33e+17,@detroitzoo i want to come and be supportive. will you have any items to purchase to show support? #savetherhino #stopthepoaching #rhinos,1,207219685.0,en, i want to come and be supportive. will you have any items to purchase to show support? #savetherhino #stopthepoaching #rhinos,0.6369,1,0.5,1,1
4.54e+17,"like cocaine minus the risk, rhino horn trade explodes in africa http://t.co/gxrs9aj82t",0,9366272.0,en,"like cocaine minus the risk, rhino horn trade explodes in africa ",0.1027,1,-0.1,-1,0
9.53e+17,black #rhino with his nose to the ground and displaying his horns at the  #omahazoo. https://t.co/2v7zsgiqi8,0,595772466.0,en,black #rhino with his nose to the ground and displaying his horns at the  #omahazoo. ,0.0,0,-0.16666666666666666,-1,0
3.07e+17,"current dismal figures:128 #rhinos poached sa 2013

already more than whole 2009 when increase began

rate now c.2.2/day #killthetrade",-1,428322448.0,en,"current dismal figures:128 #rhinos poached sa 2013

already more than whole 2009 when increase began

rate now c.2.2/day #killthetrade",-0.4019,-1,0.2333333333333333,1,-1
7.46e+17,bottle-fed baby rhino poached https://t.co/ibenzftydp this fuc___pisses me off so tired of this crap kill the #poachers,-1,3251980182.0,en,bottle-fed baby rhino poached  this fuc___pisses me off so tired of this crap kill the #poachers,-0.9009,-1,-0.6000000000000001,-1,-1
1.26e+18,"a rhino that had been roaming with injuries in the jaldapara national park of alipurduar was sedated and treated by foresters under the supervision of a veterinary officer who had been posted recently at the park.' #rhino #conservation 
https://t.co/dkiwkks9hk",0,9.058188253289267e+17,en,"a rhino that had been roaming with injuries in the jaldapara national park of alipurduar was sedated and treated by foresters under the supervision of a veterinary officer who had been posted recently at the park. #rhino #conservation 
",0.0,0,0.0,0,0
1.17e+18,new gunshot detection systems to help combat rhino poaching at kruger | the star https://t.co/91gthd1hh9,0,576430235.0,en,new gunshot detection systems to help combat rhino poaching at kruger | the star ,0.0772,1,0.13636363636363635,1,0
1.04e+18,"rt @dtdchange: let jackie chan explain in less than 40 seconds....
why rhino horn must become a socially unacceptable product in asia
https…",0,8.50724052494889e+17,en,"  let jackie chan explain in less than 40 seconds....
why rhino horn must become a socially unacceptable product in asia
https…",-0.4588,-1,-0.06666666666666667,-1,0
